"AssessmentName","DisplayName","Severity","Status","StatusCause","StatusDescription","SecurityIssue","SecurityCategories","RecommendationCategory","Description","Remediation","ResourceId","ResourceName","ResourceType","ResourceGroupName","AssessmentId"
"c9c6686b-531d-c006-7dce-d20e28b553e5","Update libnss3_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe","vm-nwri-src-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe/providers/Microsoft.Security/assessments/c9c6686b-531d-c006-7dce-d20e28b553e5"
"502d04f7-af1d-8294-4576-cb662a7c8343","Update vim-common_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe","vm-nwri-src-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe/providers/Microsoft.Security/assessments/502d04f7-af1d-8294-4576-cb662a7c8343"
"f441c515-342c-8c7a-3d14-77fedfb8df60","Update tar_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe","vm-nwri-src-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe/providers/Microsoft.Security/assessments/f441c515-342c-8c7a-3d14-77fedfb8df60"
"ec3f812f-3b49-eb8f-3144-a6d80a6eaa1c","Update vim_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe","vm-nwri-src-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe/providers/Microsoft.Security/assessments/ec3f812f-3b49-eb8f-3144-a6d80a6eaa1c"
"46f041d3-d4a3-58a3-2a40-bf486365f1e1","Update libnghttp2-14_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe","vm-nwri-src-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe/providers/Microsoft.Security/assessments/46f041d3-d4a3-58a3-2a40-bf486365f1e1"
"6bd0dfe8-15a5-ecea-5c64-d6578169f7db","Update libpython3.10_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe","vm-nwri-src-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe/providers/Microsoft.Security/assessments/6bd0dfe8-15a5-ecea-5c64-d6578169f7db"
"150c470e-8ffb-23c2-b798-1a50763b2a44","Update cifs-utils_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe","vm-nwri-src-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe/providers/Microsoft.Security/assessments/150c470e-8ffb-23c2-b798-1a50763b2a44"
"cc236e65-c4b8-4e4a-a284-2d1965badacf","Update vim-tiny_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe","vm-nwri-src-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe/providers/Microsoft.Security/assessments/cc236e65-c4b8-4e4a-a284-2d1965badacf"
"ae319ed0-d1f3-b83a-0166-915bd54cce8e","Update libpython3.10-stdlib_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe","vm-nwri-src-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe/providers/Microsoft.Security/assessments/ae319ed0-d1f3-b83a-0166-915bd54cce8e"
"796079e2-8db1-ee46-c964-a16e1351b935","Update linux-image-generic_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-PW-OPS-DEV-JPE-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161","vm-pw-ops-dev-jpw-27161","Microsoft.Compute/virtualMachines","RG-PW-OPS-DEV-JPE-27161","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-PW-OPS-DEV-JPE-27161/providers/Microsoft.Compute/virtualMachines/vm-pw-ops-dev-jpw-27161/providers/Microsoft.Security/assessments/796079e2-8db1-ee46-c964-a16e1351b935"
"77abae95-0b0f-230b-f37e-dbcbff0a9d02","Update libncurses6","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459","vmprovjpe202607091459","microsoft.compute/virtualmachines","rg-vmprov-jpe-20260709-1459","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459/providers/Microsoft.Security/assessments/77abae95-0b0f-230b-f37e-dbcbff0a9d02"
"bffd3c2a-3942-1a48-2a25-d56bd20624f6","Update ncurses-term","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459","vmprovjpe202607091459","microsoft.compute/virtualmachines","rg-vmprov-jpe-20260709-1459","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459/providers/Microsoft.Security/assessments/bffd3c2a-3942-1a48-2a25-d56bd20624f6"
"b1271364-6ab9-1421-a195-47e5c4d41436","Update ncurses-bin","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459","vmprovjpe202607091459","microsoft.compute/virtualmachines","rg-vmprov-jpe-20260709-1459","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459/providers/Microsoft.Security/assessments/b1271364-6ab9-1421-a195-47e5c4d41436"
"ab064886-382c-73b8-2322-3d5f8dfd4ec9","Update libncursesw6","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459","vmprovjpe202607091459","microsoft.compute/virtualmachines","rg-vmprov-jpe-20260709-1459","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459/providers/Microsoft.Security/assessments/ab064886-382c-73b8-2322-3d5f8dfd4ec9"
"babc3ad8-03ad-0fc8-4d55-03e1554bbfcb","Update perl-modules-5.34","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459","vmprovjpe202607091459","microsoft.compute/virtualmachines","rg-vmprov-jpe-20260709-1459","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459/providers/Microsoft.Security/assessments/babc3ad8-03ad-0fc8-4d55-03e1554bbfcb"
"6bc664f6-2cc2-fcac-d051-d0acce1a1498","Update python3.10-minimal","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459","vmprovjpe202607091459","microsoft.compute/virtualmachines","rg-vmprov-jpe-20260709-1459","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459/providers/Microsoft.Security/assessments/6bc664f6-2cc2-fcac-d051-d0acce1a1498"
"9d7ce5f6-09e7-5fe4-eb0d-955351f53548","Update curl","Low","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459","vmprovjpe202607091459","microsoft.compute/virtualmachines","rg-vmprov-jpe-20260709-1459","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459/providers/Microsoft.Security/assessments/9d7ce5f6-09e7-5fe4-eb0d-955351f53548"
"af278703-1b41-6007-769d-9de0ad5dcb7e","Update perl-base","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459","vmprovjpe202607091459","microsoft.compute/virtualmachines","rg-vmprov-jpe-20260709-1459","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459/providers/Microsoft.Security/assessments/af278703-1b41-6007-769d-9de0ad5dcb7e"
"aaf65472-64fc-01c4-975b-544e0163895f","Update ca-certificates","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459","vmprovjpe202607091459","microsoft.compute/virtualmachines","rg-vmprov-jpe-20260709-1459","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459/providers/Microsoft.Security/assessments/aaf65472-64fc-01c4-975b-544e0163895f"
"5c96c924-e665-d622-32c1-3474bfa338f9","Update vim-runtime","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459","vmprovjpe202607091459","microsoft.compute/virtualmachines","rg-vmprov-jpe-20260709-1459","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459/providers/Microsoft.Security/assessments/5c96c924-e665-d622-32c1-3474bfa338f9"
"dc16ab7f-9910-cb1a-6f06-683834afddca","Update libsqlite3-0","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459","vmprovjpe202607091459","microsoft.compute/virtualmachines","rg-vmprov-jpe-20260709-1459","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459/providers/Microsoft.Security/assessments/dc16ab7f-9910-cb1a-6f06-683834afddca"
"baad9c74-2e7b-d4d8-a2aa-a91a9cb1896c","Update gzip","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459","vmprovjpe202607091459","microsoft.compute/virtualmachines","rg-vmprov-jpe-20260709-1459","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459/providers/Microsoft.Security/assessments/baad9c74-2e7b-d4d8-a2aa-a91a9cb1896c"
"788bfdb7-5d6d-4fba-4db0-57d4cf4e873e","Update ncurses-base","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459","vmprovjpe202607091459","microsoft.compute/virtualmachines","rg-vmprov-jpe-20260709-1459","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459/providers/Microsoft.Security/assessments/788bfdb7-5d6d-4fba-4db0-57d4cf4e873e"
"e0726efe-3996-0eba-0770-aca6a81d0050","Update libnss3","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459","vmprovjpe202607091459","microsoft.compute/virtualmachines","rg-vmprov-jpe-20260709-1459","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459/providers/Microsoft.Security/assessments/e0726efe-3996-0eba-0770-aca6a81d0050"
"e29d370b-6387-5cd8-97a3-71e2626930e0","Update vim-tiny","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459","vmprovjpe202607091459","microsoft.compute/virtualmachines","rg-vmprov-jpe-20260709-1459","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459/providers/Microsoft.Security/assessments/e29d370b-6387-5cd8-97a3-71e2626930e0"
"3c339748-51a1-09ab-1cec-15a577f4c50e","Update linux-cloud-tools-common","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459","vmprovjpe202607091459","microsoft.compute/virtualmachines","rg-vmprov-jpe-20260709-1459","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459/providers/Microsoft.Security/assessments/3c339748-51a1-09ab-1cec-15a577f4c50e"
"4793a244-d81f-7f71-3af0-318dcf9208ef","Update libpython3.10","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459","vmprovjpe202607091459","microsoft.compute/virtualmachines","rg-vmprov-jpe-20260709-1459","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459/providers/Microsoft.Security/assessments/4793a244-d81f-7f71-3af0-318dcf9208ef"
"20378074-1f1e-afe8-38d2-e5566490bc42","Update libxml2","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459","vmprovjpe202607091459","microsoft.compute/virtualmachines","rg-vmprov-jpe-20260709-1459","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459/providers/Microsoft.Security/assessments/20378074-1f1e-afe8-38d2-e5566490bc42"
"a99cb3a5-b419-4b4c-20de-11533d426fd3","Update vim-common","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459","vmprovjpe202607091459","microsoft.compute/virtualmachines","rg-vmprov-jpe-20260709-1459","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-vmprov-jpe-20260709-1459/providers/microsoft.compute/virtualmachines/vmprovjpe202607091459/providers/Microsoft.Security/assessments/a99cb3a5-b419-4b4c-20de-11533d426fd3"
